ord;audk;ordfl;beyg;mark
Sturla;354843;kk;Sturla;NFET
Sturla;354843;kk;Sturlu;ÞFET,ÞGFET,EFET
suddi;8760;kk;suddi;NFET
suddi;8760;kk;sudda;ÞFET,ÞGFET,EFET
súrrealismi;9506;kk;súrrealismi;NFET
súrrealismi;9506;kk;súrrealisma;ÞFET,ÞGFET,EFET
svali;9220;kk;svali;NFET
svali;9220;kk;svala;ÞFET,ÞGFET,EFET
sveinki;464783;kk;sveinka;ÞFET,ÞGFET,EFET
sveinki;464783;kk;sveinki;NFET
sveiti;8762;kk;sveiti;NFET
sveiti;8762;kk;sveita;ÞFET,ÞGFET,EFET
sveljandi;10151;kk;sveljanda;ÞFET,ÞGFET,EFET
sveljandi;10151;kk;sveljandi;NFET
Svenni;484867;kk;Svenni;NFET
Svenni;484867;kk;Svenna;ÞFET,ÞGFET,EFET
Sveppi;489715;kk;Sveppi;NFET
Sveppi;489715;kk;Sveppa;ÞFET,ÞGFET,EFET
sviði;8763;kk;sviða;ÞFET,ÞGFET,EFET
sviði;8763;kk;sviði;NFET
svimi;8764;kk;svimi;NFET
svimi;8764;kk;svima;ÞFET,ÞGFET,EFET
sviti;8765;kk;svita;ÞFET,ÞGFET,EFET
sviti;8765;kk;sviti;NFET
symbólismi;9507;kk;symbólisma;ÞFET,ÞGFET,EFET
symbólismi;9507;kk;symbólismi;NFET
Sæmi;486707;kk;Sæma;ÞFET,ÞGFET,EFET
Sæmi;486707;kk;Sæmi;NFET
Sölvi;354871;kk;Sölvi;NFET
Sölvi;354871;kk;Sölva;ÞFET,ÞGFET,EFET
Tinni;354885;kk;Tinna;ÞFET,ÞGFET,EFET
Tinni;354885;kk;Tinni;NFET
Tjörvi;354892;kk;Tjörva;ÞFET,ÞGFET,EFET
Tjörvi;354892;kk;Tjörvi;NFET
Tóti;485427;kk;Tóta;ÞFET,ÞGFET,EFET
Tóti;485427;kk;Tóti;NFET
Tobbi;484868;kk;Tobba;ÞFET,ÞGFET,EFET
Tobbi;484868;kk;Tobbi;NFET
Toggi;485371;kk;Togga;ÞFET,ÞGFET,EFET
Toggi;485371;kk;Toggi;NFET
Tommi;489740;kk;Tommi;NFET
Tommi;489740;kk;Tomma;ÞFET,ÞGFET,EFET
Torfi;354897;kk;Torfa;ÞFET,ÞGFET,EFET
Torfi;354897;kk;Torfi;NFET
trafali;9286;kk;trafala;ÞFET,ÞGFET,EFET
trafali;9286;kk;trafali;NFET
Trausti;354900;kk;Trausti;NFET
Trausti;354900;kk;Trausta;ÞFET,ÞGFET,EFET
Tryggvi;354903;kk;Tryggvi;NFET
Tryggvi;354903;kk;Tryggva;ÞFET,ÞGFET,EFET
Tumi;354905;kk;Tuma;ÞFET,ÞGFET,EFET
Tumi;354905;kk;Tumi;NFET
túrismi;9516;kk;túrisma;ÞFET,ÞGFET,EFET
túrismi;9516;kk;túrismi;NFET
úi;8775;kk;úa;ÞFET,ÞGFET,EFET
úi;8775;kk;úi;NFET
vafi;9246;kk;vafa;ÞFET,ÞGFET,EFET
vafi;9246;kk;vafi;NFET
Valdi;354924;kk;Valdi;NFET
Valdi;354924;kk;Valda;ÞFET,ÞGFET,EFET
Valli;485399;kk;Valla;ÞFET,ÞGFET,EFET
Valli;485399;kk;Valli;NFET
valmúi;109981;kk;valmúi;NFET
valmúi;109981;kk;valmúa;ÞFET,ÞGFET,EFET
vandalismi;9520;kk;vandalisma;ÞFET,ÞGFET,EFET
vandalismi;9520;kk;vandalismi;NFET
vandi;9253;kk;vanda;ÞFET,ÞGFET,EFET
vandi;9253;kk;vandi;NFET
vansi;9257;kk;vansa;ÞFET,ÞGFET,EFET
vansi;9257;kk;vansi;NFET
varmi;9260;kk;varma;ÞFET,ÞGFET,EFET
varmi;9260;kk;varmi;NFET
vilji;394372;kk;vilja;ÞFET,ÞGFET,EFET
vilji;394372;kk;vilji;NFET
Villi;354959;kk;Villa;ÞFET,ÞGFET,EFET
Villi;354959;kk;Villi;NFET
viskósi;493997;kk;viskósa;ÞFET,ÞGFET,EFET
viskósi;493997;kk;viskósi;NFET
vínandi;10094;kk;vínanda;ÞFET,ÞGFET,EFET
vínandi;10094;kk;vínandi;NFET
vodki;8783;kk;vodka;ÞFET,ÞGFET,EFET
vodki;8783;kk;vodki;NFET
Yngvi;354987;kk;Yngvi;NFET
Yngvi;354987;kk;Yngva;ÞFET,ÞGFET,EFET
þeli;8785;kk;þeli;NFET
þeli;8785;kk;þela;ÞFET,ÞGFET,EFET
þótti;8791;kk;þótti;NFET
þótti;8791;kk;þótta;ÞFET,ÞGFET,EFET
þokki;8787;kk;þokka;ÞFET,ÞGFET,EFET
þokki;8787;kk;þokki;NFET
þorri;8789;kk;þorra;ÞFET,ÞGFET,EFET
þorri;8789;kk;þorri;NFET
Þorri;355005;kk;Þorri;NFET
Þorri;355005;kk;Þorra;ÞFET,ÞGFET,EFET
þorsti;8790;kk;þorsti;NFET
þorsti;8790;kk;þorsta;ÞFET,ÞGFET,EFET
þrái;8792;kk;þrái;NFET
þrái;8792;kk;þráa;ÞFET,ÞGFET,EFET
þrettándi;396590;kk;þrettánda;ÞFET,ÞGFET,EFET
þrettándi;396590;kk;þrettándi;NFET
þroski;8796;kk;þroska;ÞFET,ÞGFET,EFET
þroski;8796;kk;þroski;NFET
þroti;8797;kk;þrota;ÞFET,ÞGFET,EFET
þroti;8797;kk;þroti;NFET
þungi;8799;kk;þungi;NFET
þungi;8799;kk;þunga;ÞFET,ÞGFET,EFET
